,fname,height,width,colors,info,xmin_coco,ymin_coco,xmax_coco,ymax_coco,xmin_alb,ymin_alb,xmax_alb,ymax_alb,label,kfold
3070,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_168.jpg,500,333,3,['1 62 46 255 238'],62,46,255,238,0.18618618618618618,0.092,0.7657657657657657,0.476,1,1
3071,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_169.jpg,333,500,3,['1 293 49 443 193'],293,49,443,193,0.586,0.14714714714714713,0.886,0.5795795795795796,1,0
3072,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_17.jpg,500,500,3,['1 115 1 449 351'],115,1,449,351,0.23,0.002,0.898,0.702,1,1
3073,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_170.jpg,333,500,3,['1 132 27 298 200'],132,27,298,200,0.264,0.08108108108108109,0.596,0.6006006006006006,1,4
3074,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_171.jpg,333,500,3,['1 161 13 307 159'],161,13,307,159,0.322,0.03903903903903904,0.614,0.4774774774774775,1,0
3075,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_172.jpg,340,500,3,['1 239 75 395 237'],239,75,395,237,0.478,0.22058823529411764,0.79,0.6970588235294117,1,0
3076,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_173.jpg,375,500,3,['1 94 14 447 330'],94,14,447,330,0.188,0.037333333333333336,0.894,0.88,1,4
3077,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_175.jpg,500,375,3,['1 92 81 240 245'],92,81,240,245,0.24533333333333332,0.162,0.64,0.49,1,2
3078,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_176.jpg,500,330,3,['1 22 27 277 264'],22,27,277,264,0.06666666666666667,0.054,0.8393939393939394,0.528,1,2
3079,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_177.jpg,333,500,3,['1 121 120 237 220'],121,120,237,220,0.242,0.36036036036036034,0.474,0.6606606606606606,1,3
3080,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_178.jpg,500,333,3,['1 116 49 249 192'],116,49,249,192,0.3483483483483483,0.098,0.7477477477477478,0.384,1,4
3081,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_18.jpg,375,500,3,['1 152 40 359 221'],152,40,359,221,0.304,0.10666666666666667,0.718,0.5893333333333334,1,4
3082,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_181.jpg,327,500,3,['1 79 11 233 189'],79,11,233,189,0.158,0.03363914373088685,0.466,0.5779816513761468,1,1
3083,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_182.jpg,450,300,3,['1 111 47 240 154'],111,47,240,154,0.37,0.10444444444444445,0.8,0.3422222222222222,1,2
3084,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_183.jpg,500,375,3,['1 92 11 233 154'],92,11,233,154,0.24533333333333332,0.022,0.6213333333333333,0.308,1,2
3085,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_184.jpg,500,358,3,['1 226 215 355 354'],226,215,355,354,0.6312849162011173,0.43,0.9916201117318436,0.708,1,1
3086,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_186.jpg,375,500,3,['1 227 24 359 156'],227,24,359,156,0.454,0.064,0.718,0.416,1,4
3087,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_187.jpg,500,333,3,['1 22 100 258 345'],22,100,258,345,0.06606606606606606,0.2,0.7747747747747747,0.69,1,3
3088,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_189.jpg,500,333,3,['1 59 36 277 266'],59,36,277,266,0.17717717717717718,0.072,0.8318318318318318,0.532,1,2
3089,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_190.jpg,500,333,3,['1 102 37 252 204'],102,37,252,204,0.3063063063063063,0.074,0.7567567567567568,0.408,1,1
3090,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_191.jpg,454,500,3,['1 54 26 313 298'],54,26,313,298,0.108,0.05726872246696035,0.626,0.6563876651982379,1,4
3091,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_194.jpg,375,500,3,['1 175 23 338 188'],175,23,338,188,0.35,0.06133333333333333,0.676,0.5013333333333333,1,2
3092,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_195.jpg,333,500,3,['1 17 74 206 236'],17,74,206,236,0.034,0.2222222222222222,0.412,0.7087087087087087,1,4
3093,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_196.jpg,500,375,3,['1 138 107 259 227'],138,107,259,227,0.368,0.214,0.6906666666666667,0.454,1,1
3094,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_197.jpg,500,498,3,['1 299 79 423 211'],299,79,423,211,0.6004016064257028,0.158,0.8493975903614458,0.422,1,2
3095,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_198.jpg,500,333,3,['1 13 63 307 327'],13,63,307,327,0.03903903903903904,0.126,0.9219219219219219,0.654,1,3
3096,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_199.jpg,500,446,3,['1 142 114 399 384'],142,114,399,384,0.3183856502242152,0.228,0.8946188340807175,0.768,1,0
3097,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_200.jpg,500,375,3,['1 47 21 268 254'],47,21,268,254,0.12533333333333332,0.042,0.7146666666666667,0.508,1,0
3098,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_201.jpg,375,500,3,['1 150 2 329 207'],150,2,329,207,0.3,0.005333333333333333,0.658,0.552,1,4
3099,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_202.jpg,332,500,3,['1 208 78 315 185'],208,78,315,185,0.416,0.23493975903614459,0.63,0.5572289156626506,1,4
3100,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_203.jpg,500,332,3,['1 109 173 205 274'],109,173,205,274,0.32831325301204817,0.346,0.6174698795180723,0.548,1,3
3101,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_204.jpg,500,279,3,['1 129 167 231 263'],129,167,231,263,0.46236559139784944,0.334,0.8279569892473119,0.526,1,4
3102,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\Sphynx_206.jpg,500,345,3,['1 85 19 345 299'],85,19,345,299,0.2463768115942029,0.038,1.0,0.598,1,1
3103,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_1.jpg,500,299,3,['2 50 113 231 259'],50,113,231,259,0.16722408026755853,0.226,0.7725752508361204,0.518,0,0
3104,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_10.jpg,375,500,3,['2 90 28 321 302'],90,28,321,302,0.18,0.07466666666666667,0.642,0.8053333333333333,0,3
3105,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_100.jpg,500,412,3,['2 127 115 252 245'],127,115,252,245,0.308252427184466,0.23,0.6116504854368932,0.49,0,2
3106,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_101.jpg,500,333,3,['2 70 47 234 226'],70,47,234,226,0.21021021021021022,0.094,0.7027027027027027,0.452,0,4
3107,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_102.jpg,500,333,3,['2 48 105 155 209'],48,105,155,209,0.14414414414414414,0.21,0.46546546546546547,0.418,0,3
3108,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_103.jpg,480,360,3,['2 19 70 290 280'],19,70,290,280,0.05277777777777778,0.14583333333333334,0.8055555555555556,0.5833333333333334,0,3
3109,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_104.jpg,500,333,3,['2 35 62 172 204'],35,62,172,204,0.10510510510510511,0.124,0.5165165165165165,0.408,0,4
3110,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_105.jpg,429,500,3,['2 89 39 436 329'],89,39,436,329,0.178,0.09090909090909091,0.872,0.7668997668997669,0,3
3111,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_106.jpg,500,333,3,['2 116 95 221 201'],116,95,221,201,0.3483483483483483,0.19,0.6636636636636637,0.402,0,2
3112,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_107.jpg,432,500,3,['2 101 53 240 219'],101,53,240,219,0.202,0.12268518518518519,0.48,0.5069444444444444,0,2
3113,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_108.jpg,375,500,3,['2 202 47 361 198'],202,47,361,198,0.404,0.12533333333333332,0.722,0.528,0,2
3114,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_109.jpg,500,466,3,['2 91 21 310 187'],91,21,310,187,0.19527896995708155,0.042,0.6652360515021459,0.374,0,3
3115,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_11.jpg,364,500,3,['2 227 25 438 280'],227,25,438,280,0.454,0.06868131868131869,0.876,0.7692307692307693,0,4
3116,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_110.jpg,334,500,3,['2 87 57 316 256'],87,57,316,256,0.174,0.17065868263473055,0.632,0.7664670658682635,0,1
3117,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_111.jpg,376,500,3,['2 83 20 282 219'],83,20,282,219,0.166,0.05319148936170213,0.564,0.5824468085106383,0,4
3118,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_112.jpg,375,500,3,['2 105 52 451 328'],105,52,451,328,0.21,0.13866666666666666,0.902,0.8746666666666667,0,2
3119,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_113.jpg,375,500,3,['2 44 6 499 343'],44,6,499,343,0.088,0.016,0.998,0.9146666666666666,0,2
3120,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_114.jpg,375,500,3,['2 197 103 380 246'],197,103,380,246,0.394,0.27466666666666667,0.76,0.656,0,0
3121,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_116.jpg,375,500,3,['2 124 76 390 267'],124,76,390,267,0.248,0.20266666666666666,0.78,0.712,0,2
3122,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_117.jpg,375,500,3,['2 55 91 385 270'],55,91,385,270,0.11,0.24266666666666667,0.77,0.72,0,2
3123,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_119.jpg,375,500,3,['2 217 97 370 211'],217,97,370,211,0.434,0.25866666666666666,0.74,0.5626666666666666,0,3
3124,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_12.jpg,500,350,3,['2 101 77 209 310'],101,77,209,310,0.2885714285714286,0.154,0.5971428571428572,0.62,0,1
3125,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_120.jpg,500,333,3,['2 68 96 212 261'],68,96,212,261,0.2042042042042042,0.192,0.6366366366366366,0.522,0,0
3126,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_121.jpg,375,500,3,['2 148 47 402 335'],148,47,402,335,0.296,0.12533333333333332,0.804,0.8933333333333333,0,4
3127,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_122.jpg,375,500,3,['2 122 96 427 307'],122,96,427,307,0.244,0.256,0.854,0.8186666666666667,0,0
3128,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_123.jpg,375,500,3,['2 151 65 440 250'],151,65,440,250,0.302,0.17333333333333334,0.88,0.6666666666666666,0,0
3129,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_124.jpg,375,500,3,['2 223 116 350 226'],223,116,350,226,0.446,0.30933333333333335,0.7,0.6026666666666667,0,0
3130,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_125.jpg,500,333,3,['2 103 51 237 239'],103,51,237,239,0.30930930930930933,0.102,0.7117117117117117,0.478,0,0
3131,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_126.jpg,375,500,3,['2 201 131 338 216'],201,131,338,216,0.402,0.34933333333333333,0.676,0.576,0,0
3132,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_127.jpg,375,500,3,['2 122 93 326 266'],122,93,326,266,0.244,0.248,0.652,0.7093333333333334,0,1
3133,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_128.jpg,500,333,3,['2 25 17 273 261'],25,17,273,261,0.07507507507507508,0.034,0.8198198198198198,0.522,0,0
3134,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_129.jpg,433,500,3,['2 109 127 217 293'],109,127,217,293,0.218,0.29330254041570436,0.434,0.6766743648960739,0,1
3135,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_13.jpg,352,500,3,['2 92 87 191 178'],92,87,191,178,0.184,0.2471590909090909,0.382,0.5056818181818182,0,4
3136,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_130.jpg,375,500,3,['2 214 148 300 243'],214,148,300,243,0.428,0.39466666666666667,0.6,0.648,0,4
3137,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_131.jpg,500,474,3,['2 14 51 298 284'],14,51,298,284,0.029535864978902954,0.102,0.6286919831223629,0.568,0,2
3138,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_132.jpg,333,500,3,['2 149 134 291 286'],149,134,291,286,0.298,0.4024024024024024,0.582,0.8588588588588588,0,1
3139,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_133.jpg,471,500,3,['2 141 99 274 235'],141,99,274,235,0.282,0.21019108280254778,0.548,0.4989384288747346,0,4
3140,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_134.jpg,375,500,3,['2 165 85 348 247'],165,85,348,247,0.33,0.22666666666666666,0.696,0.6586666666666666,0,0
3141,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_135.jpg,375,500,3,['2 186 109 272 185'],186,109,272,185,0.372,0.2906666666666667,0.544,0.49333333333333335,0,3
3142,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_136.jpg,375,500,3,['2 140 44 459 278'],140,44,459,278,0.28,0.11733333333333333,0.918,0.7413333333333333,0,2
3143,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_137.jpg,375,500,3,['2 220 58 462 232'],220,58,462,232,0.44,0.15466666666666667,0.924,0.6186666666666667,0,2
3144,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_138.jpg,375,500,3,['2 106 22 359 278'],106,22,359,278,0.212,0.058666666666666666,0.718,0.7413333333333333,0,2
3145,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_139.jpg,375,500,3,['2 142 55 398 305'],142,55,398,305,0.284,0.14666666666666667,0.796,0.8133333333333334,0,2
3146,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_14.jpg,500,351,3,['2 144 105 269 239'],144,105,269,239,0.41025641025641024,0.21,0.7663817663817664,0.478,0,1
3147,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_140.jpg,375,500,3,['2 47 41 344 286'],47,41,344,286,0.094,0.10933333333333334,0.688,0.7626666666666667,0,4
3148,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_141.jpg,375,500,3,['2 134 98 337 267'],134,98,337,267,0.268,0.2613333333333333,0.674,0.712,0,3
3149,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_143.jpg,375,500,3,['2 85 32 412 312'],85,32,412,312,0.17,0.08533333333333333,0.824,0.832,0,1
3150,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_144.jpg,375,500,3,['2 101 71 313 226'],101,71,313,226,0.202,0.18933333333333333,0.626,0.6026666666666667,0,4
3151,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_145.jpg,375,500,3,['2 99 25 415 274'],99,25,415,274,0.198,0.06666666666666667,0.83,0.7306666666666667,0,2
3152,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_147.jpg,333,500,3,['2 24 24 225 288'],24,24,225,288,0.048,0.07207207207207207,0.45,0.8648648648648649,0,4
3153,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_149.jpg,375,500,3,['2 126 90 334 280'],126,90,334,280,0.252,0.24,0.668,0.7466666666666667,0,2
3154,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_15.jpg,500,469,3,['2 122 155 323 429'],122,155,323,429,0.2601279317697228,0.31,0.6886993603411514,0.858,0,1
3155,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_150.jpg,375,500,3,['2 143 91 299 194'],143,91,299,194,0.286,0.24266666666666667,0.598,0.5173333333333333,0,1
3156,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_151.jpg,375,500,3,['2 105 50 406 281'],105,50,406,281,0.21,0.13333333333333333,0.812,0.7493333333333333,0,0
3157,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_152.jpg,375,500,3,['2 160 97 345 217'],160,97,345,217,0.32,0.25866666666666666,0.69,0.5786666666666667,0,3
3158,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_154.jpg,375,500,3,['2 157 114 355 247'],157,114,355,247,0.314,0.304,0.71,0.6586666666666666,0,2
3159,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_155.jpg,375,500,3,['2 84 40 398 322'],84,40,398,322,0.168,0.10666666666666667,0.796,0.8586666666666667,0,4
3160,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_156.jpg,375,500,3,['2 149 105 322 246'],149,105,322,246,0.298,0.28,0.644,0.656,0,2
3161,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_158.jpg,375,500,3,['2 165 55 361 312'],165,55,361,312,0.33,0.14666666666666667,0.722,0.832,0,4
3162,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_159.jpg,375,500,3,['2 149 4 380 352'],149,4,380,352,0.298,0.010666666666666666,0.76,0.9386666666666666,0,0
3163,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_16.jpg,400,500,3,['2 15 17 483 372'],15,17,483,372,0.03,0.0425,0.966,0.93,0,4
3164,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_160.jpg,333,500,3,['2 21 28 157 133'],21,28,157,133,0.042,0.08408408408408409,0.314,0.3993993993993994,0,4
3165,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_162.jpg,375,500,3,['2 133 68 344 271'],133,68,344,271,0.266,0.18133333333333335,0.688,0.7226666666666667,0,4
3166,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_163.jpg,375,500,3,['2 144 30 406 285'],144,30,406,285,0.288,0.08,0.812,0.76,0,0
3167,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_165.jpg,375,500,3,['2 165 73 356 235'],165,73,356,235,0.33,0.19466666666666665,0.712,0.6266666666666667,0,3
3168,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_166.jpg,500,333,3,['2 80 64 233 174'],80,64,233,174,0.24024024024024024,0.128,0.6996996996996997,0.348,0,1
3169,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_167.jpg,375,500,3,['2 138 103 319 292'],138,103,319,292,0.276,0.27466666666666667,0.638,0.7786666666666666,0,3
3170,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_168.jpg,375,500,3,['2 123 44 310 236'],123,44,310,236,0.246,0.11733333333333333,0.62,0.6293333333333333,0,0
3171,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_169.jpg,375,500,3,['2 180 97 369 247'],180,97,369,247,0.36,0.25866666666666666,0.738,0.6586666666666666,0,3
3172,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_17.jpg,340,500,3,['2 263 64 349 153'],263,64,349,153,0.526,0.18823529411764706,0.698,0.45,0,4
3173,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_170.jpg,375,500,3,['2 182 123 383 294'],182,123,383,294,0.364,0.328,0.766,0.784,0,1
3174,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_171.jpg,375,500,3,['2 170 106 354 248'],170,106,354,248,0.34,0.2826666666666667,0.708,0.6613333333333333,0,2
3175,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_172.jpg,375,500,3,['2 130 85 330 260'],130,85,330,260,0.26,0.22666666666666666,0.66,0.6933333333333334,0,0
3176,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_173.jpg,375,500,3,['2 101 49 298 221'],101,49,298,221,0.202,0.13066666666666665,0.596,0.5893333333333334,0,0
3177,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_174.jpg,375,500,3,['2 187 1 426 336'],187,1,426,336,0.374,0.0026666666666666666,0.852,0.896,0,0
3178,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_175.jpg,500,333,3,['2 41 46 327 255'],41,46,327,255,0.12312312312312312,0.092,0.9819819819819819,0.51,0,2
3179,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_176.jpg,375,500,3,['2 179 75 343 232'],179,75,343,232,0.358,0.2,0.686,0.6186666666666667,0,0
3180,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_177.jpg,375,500,3,['2 244 105 345 211'],244,105,345,211,0.488,0.28,0.69,0.5626666666666666,0,0
3181,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_179.jpg,333,500,3,['2 72 6 173 125'],72,6,173,125,0.144,0.018018018018018018,0.346,0.37537537537537535,0,4
3182,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_18.jpg,333,500,3,['2 96 62 326 305'],96,62,326,305,0.192,0.18618618618618618,0.652,0.9159159159159159,0,3
3183,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_180.jpg,333,500,3,['2 151 26 304 148'],151,26,304,148,0.302,0.07807807807807808,0.608,0.4444444444444444,0,1
3184,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_181.jpg,375,500,3,['2 127 75 269 189'],127,75,269,189,0.254,0.2,0.538,0.504,0,2
3185,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_183.jpg,375,500,3,['2 229 125 318 222'],229,125,318,222,0.458,0.3333333333333333,0.636,0.592,0,4
3186,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_184.jpg,375,500,3,['2 82 48 302 236'],82,48,302,236,0.164,0.128,0.604,0.6293333333333333,0,3
3187,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_185.jpg,375,500,3,['2 238 108 339 219'],238,108,339,219,0.476,0.288,0.678,0.584,0,4
3188,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_186.jpg,458,500,3,['2 18 1 497 357'],18,1,497,357,0.036,0.002183406113537118,0.994,0.7794759825327511,0,2
3189,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_188.jpg,375,500,3,['2 155 44 401 292'],155,44,401,292,0.31,0.11733333333333333,0.802,0.7786666666666666,0,2
3190,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_189.jpg,375,500,3,['2 133 9 389 252'],133,9,389,252,0.266,0.024,0.778,0.672,0,3
3191,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_19.jpg,352,500,3,['2 239 144 280 203'],239,144,280,203,0.478,0.4090909090909091,0.56,0.5767045454545454,0,0
3192,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_190.jpg,375,500,3,['2 97 1 459 221'],97,1,459,221,0.194,0.0026666666666666666,0.918,0.5893333333333334,0,3
3193,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_191.jpg,375,500,3,['2 109 8 260 170'],109,8,260,170,0.218,0.021333333333333333,0.52,0.4533333333333333,0,0
3194,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_192.jpg,333,500,3,['2 69 21 196 120'],69,21,196,120,0.138,0.06306306306306306,0.392,0.36036036036036034,0,4
3195,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_194.jpg,375,500,3,['2 275 14 420 127'],275,14,420,127,0.55,0.037333333333333336,0.84,0.33866666666666667,0,4
3196,C:\Users\Oleg\Google Drive\Projects\cv\cat dogs classifier\data\staffordshire_bull_terrier_195.jpg,375,500,3,['2 91 6 438 350'],91,6,438,350,0.182,0.016,0.876,0.9333333333333333,0,1
